SKU,Price API,Price Shopify,Quantity
P46748,15.34,21.37,100
P46749,15.34,21.37,10
P46750,13.0,18.14,0
P46751,18.18,25.29,0
P46752,18.18,25.29,0
P46753,18.18,25.29,10
P46754,29.27,40.59,0
P46756,8.03,11.28,10
P46757,7.43,10.45,0
P46762,6.46,9.11,0
P46763,6.39,9.02,2
P46765,8.64,12.12,0
P46766,22.05,30.63,0
P46768,7.43,10.45,0
P46769,8.25,11.59,1
P46770,12.89,17.99,10
P46771,9.61,13.46,0
P46772,9.06,12.70,0
P46798,40.99,56.77,0
P46799,24.47,33.97,10
P46801,7.59,10.67,0
P46802,7.59,10.67,0
P46803,7.59,10.67,0
P46804,7.59,10.67,0
P46806,8.18,11.49,3
P46809,8.18,11.49,2
P46810,1.01,1.59,0
P46811,8.18,11.49,1
P46812,12.89,17.99,0
P46824,10.33,14.46,3
P46826,5.16,7.32,0
P46827,10.33,14.46,3
P46828,12.4,17.31,4
P46829,9.3,13.03,3
P46830,17.05,23.73,0
P46834,20.34,28.27,10
P46835,20.34,28.27,10
P46836,20.34,28.27,10
P46840,10.99,15.37,50
P46841,17.15,23.87,10
P46842,17.15,23.87,6
P46844,14.42,20.10,100
P46845,14.42,20.10,100
P46846,13.73,19.15,100
P46847,7.97,11.20,100
P46848,20.01,27.81,10
P46865,15.72,21.89,0
P46866,21.61,30.02,0
P46875,3.5,5.03,10
P46876,17.02,23.69,0
P46878,17.02,23.69,10
P46880,17.02,23.69,6
P46882,9.62,13.48,10
P46884,15.27,21.27,0
P46893,11.71,16.36,0
P46894,11.32,15.82,0
P46895,9.45,13.24,10
P46896,16.22,22.58,0
P46897,16.19,22.54,0
P46906,15.43,21.49,10
P46907,15.22,21.20,10
P46908,26.24,36.41,50
P46909,10.06,14.08,10
P46910,7.39,10.40,0
P46911,14.25,19.86,6
P46912,14.25,19.86,10
P46914,8.69,12.19,0
P46917,7.47,10.51,0
P46918,9.92,13.89,0
P46926,2.06,3.04,1
P46927,14.42,20.10,100
P46928,14.42,20.10,100
P46929,14.42,20.10,100
P46932,17.58,24.46,5
P46933,14.42,20.10,100
P46934,14.42,20.10,100
P46935,18.42,25.62,10
P46936,18.42,25.62,2
P46937,18.42,25.62,10
P46938,18.42,25.62,10
P46939,18.42,25.62,10
P46940,18.42,25.62,6
P46971,30.85,42.77,4
P46972,30.85,42.77,2
P46973,30.85,42.77,7
P46975,31.01,42.99,4
P46976,31.01,42.99,0
P46982,2.43,3.55,50
P47004,3.39,4.88,10
P47005,3.39,4.88,8
P47007,9.54,13.37,6
P47008,26.19,36.34,100
P47010,4.8,6.82,10
P47011,6.66,9.39,4
P47012,6.66,9.39,7
P47013,6.66,9.39,0
P47014,8.66,12.15,5
P47015,8.1,11.38,0
P47016,1.23,1.90,10
P47017,8.25,11.59,10
P47022,8.18,11.49,4
P47023,8.18,11.49,2
P47026,9.73,13.63,3
P47027,9.73,13.63,1
P47028,9.73,13.63,0
P47029,9.73,13.63,6
P47030,10.09,14.12,2
P47031,18.65,25.94,0
P47032,5.18,7.35,50
P47033,6.98,9.83,100
P47034,13.96,19.46,50
P47038,18.65,25.94,0
P47039,19.16,26.64,0
P47040,19.16,26.64,0
P47041,11.72,16.37,2
P47042,11.72,16.37,0
P47043,9.68,13.56,6
P47044,11.72,16.37,1
P47097,37.48,51.92,4
P47103,17.46,24.29,0
P47105,11.06,15.46,8
P47106,5.35,7.58,0
P47107,14.42,20.10,100
P47108,14.42,20.10,100
P47109,3.6,5.17,0
P47110,14.42,20.10,0
P47111,15.15,21.11,0
P47112,3.48,5.00,10
P47113,4.32,6.16,10
P47115,15.82,22.03,10
P47120,13.05,18.21,10
P47121,10.53,14.73,0
P47127,16.63,23.15,100
P47128,11.06,15.46,100
P47131,10.93,15.28,10
P47153,10.27,14.37,0
P47155,15.7,21.87,50
P47156,15.08,21.01,10
P47158,15.12,21.07,10
P47161,15.08,21.01,10
P47162,20.91,29.06,0
P47163,23.74,32.96,0
P47164,20.91,29.06,10
P47168,22.76,31.61,0
P47171,6.9,9.72,9
P47183,10.38,14.52,0
P47188,12.97,18.10,0
P47194,17.85,24.83,0
P47200,15.12,21.07,0
P47201,20.46,28.43,0
P47204,15.12,21.07,0
P47205,25.55,35.46,0
P47207,25.55,35.46,0
P47208,15.27,21.27,0
P47234,10.57,14.79,0
P47236,10.64,14.88,0
P47240,18.83,26.19,100
P47258,18.09,25.16,10
P47259,18.18,25.29,10
P47260,15.34,21.37,0
P47261,18.18,25.29,10
P47265,22.76,31.61,0
P47266,22.26,30.92,0
P47270,9.24,12.95,6
P47275,8.0,11.24,100
P47276,11.92,16.65,50
P47309,18.58,25.84,8
P47310,18.58,25.84,0
P47311,18.58,25.84,10
P47312,18.58,25.84,8
P47313,18.58,25.84,3
P47328,12.98,18.11,10
P47329,11.5,16.07,10
P47333,37.15,51.47,6
P47334,44.2,61.20,0
P47336,44.2,61.20,10
P47337,36.14,50.07,0
P47338,18.58,25.84,7
P47339,18.58,25.84,10
P47344,11.5,16.07,10
P47345,15.69,21.85,10
P47346,13.82,19.27,3
P47347,9.75,13.65,10
P47348,9.86,13.81,10
P47349,32.05,44.43,7
P47350,13.12,18.31,5
P47351,11.25,15.72,10
P47352,6.64,9.36,9
P47353,15.55,21.66,0
P47354,41.95,58.09,2
P47355,10.19,14.26,3
P47356,6.59,9.29,0
P47357,12.18,17.01,7
P47358,12.18,17.01,2
P47359,7.59,10.67,9
P47360,30.91,42.86,10
P47362,12.08,16.87,10
P47364,12.08,16.87,10
P47366,9.75,13.65,1
P47372,10.89,15.23,0
P47374,16.12,22.45,10
P47375,13.73,19.15,10
P47378,9.31,13.05,3
P47383,19.64,27.30,100
P47384,33.72,46.73,50
P47385,13.54,18.89,50
P47386,13.54,18.89,50
P47387,6.3,8.89,3
P47388,27.87,38.66,50
P47389,22.72,31.55,10
P47399,25.21,34.99,0
P47400,25.21,34.99,0
P47401,20.68,28.74,0
P47402,20.68,28.74,0
P47403,20.68,28.74,8
P47404,20.68,28.74,7
P47405,20.68,28.74,7
P47441,11.12,15.55,100
P47442,19.26,26.78,100
P47443,18.03,25.08,100
P47444,26.8,37.18,50
P47455,23.19,32.20,0
P47458,4.91,6.98,10
P47459,6.38,9.00,1
P47461,6.66,9.39,7
P47462,6.66,9.39,0
P47463,13.34,18.61,0
P47466,13.34,18.61,0
P47468,13.34,18.61,0
P47470,13.34,18.61,0
P47471,13.64,19.02,1
P47472,13.64,19.02,1
P47473,13.64,19.02,0
P47479,3.39,4.88,8
P47491,9.31,13.05,50
P47492,9.31,13.05,100
P47497,20.24,28.13,10
P47499,10.58,14.80,10
P47504,6.88,9.69,1
P47505,9.99,13.99,0
P47506,33.23,46.06,2
P47507,29.57,41.01,0
P47508,29.57,41.01,0
P47515,1.87,2.78,2
P47521,5.05,7.17,0
P47522,5.32,7.54,0
P47523,17.22,23.96,0
P47525,22.76,31.61,10
P47543,13.31,18.57,10
P47544,6.45,9.10,0
P47545,6.45,9.10,0
P47546,6.45,9.10,2
P47547,8.18,11.49,0
P47548,8.18,11.49,0
P47558,30.59,42.41,0
P47560,15.15,21.11,10
P47561,9.62,13.48,8
P47562,15.76,21.95,10
P47567,18.75,26.07,0
P47568,31.09,43.10,0
P47576,31.03,43.02,100
P47577,43.07,59.64,100
P47578,17.5,24.35,100
P47579,30.5,42.29,0
P47580,56.69,78.43,50
P47581,22.59,31.37,5
P47593,6.52,9.20,0
P47598,14.63,20.39,10
P47621,18.68,25.98,10
P47623,12.4,17.31,0
P47629,10.67,14.92,9
P47630,10.67,14.92,10
P47631,10.67,14.92,10
P47632,10.67,14.92,10
P47633,8.75,12.27,50
P47634,9.31,13.05,50
P47635,9.31,13.05,0
P47636,9.31,13.05,10
P47637,6.3,8.89,50
P47638,6.65,9.38,100
P47639,11.85,16.55,50
P47640,13.54,18.89,100
P47641,13.54,18.89,10
P47644,8.22,11.54,0
P47645,12.98,18.11,10
P47646,52.0,71.96,50
P47647,52.0,71.96,50
P47648,33.72,46.73,50
P47649,22.27,30.93,10
P47650,42.62,59.02,10
P47651,42.62,59.02,10
P47652,42.62,59.02,10
P47653,42.62,59.02,10
P47654,20.01,27.81,10
P47656,22.27,30.93,50
P47658,18.14,25.23,0
P47668,16.97,23.62,10
P47669,16.87,23.48,10
P47670,13.13,18.32,3
P47672,13.92,19.41,0
P47673,9.15,12.83,10
P47674,9.15,12.83,10
P47675,9.15,12.83,50
P47676,18.42,25.62,3
P47677,18.42,25.62,6
P47678,18.42,25.62,10
P47679,18.42,25.62,3
P47680,18.42,25.62,7
P47681,30.85,42.77,4
P47682,30.85,42.77,5
P47683,18.76,26.09,0
P47685,9.3,13.03,0
P47686,25.45,35.32,0
P47705,16.81,23.40,10
P47706,16.81,23.40,10
P47707,16.81,23.40,10
P47708,13.92,19.41,100
P47709,10.67,14.92,10
P47710,10.67,14.92,1
P47712,19.54,27.17,100
P47717,10.67,14.92,10
P47718,11.12,15.55,6
P47725,20.01,27.81,10
P47745,17.57,24.45,0
P47746,17.57,24.45,3
P47748,17.57,24.45,2
P47749,17.57,24.45,1
P47750,17.57,24.45,1
P47751,17.57,24.45,8
P47752,17.57,24.45,3
P47762,7.73,10.87,100
P47763,36.18,50.13,0
P47764,36.18,50.13,0
P47765,36.18,50.13,0
P47766,18.08,25.15,0
P47767,17.57,24.45,2
P47768,20.68,28.74,1
P47769,22.74,31.58,1
P47770,7.74,10.88,0
P47771,5.48,7.76,0
P47773,32.05,44.43,1
P47774,9.6,13.45,0
P47775,18.08,25.15,2
P47776,9.6,13.45,0
P47777,9.6,13.45,0
P47778,9.6,13.45,0
P47779,9.6,13.45,0
P47780,3.4,4.89,0
P47781,3.4,4.89,0
P47782,2.36,3.46,10
P47783,3.57,5.13,0
P47784,8.14,11.43,6
P47786,17.22,23.96,0
P47794,10.98,15.35,8
P47796,20.94,29.10,10
P47798,16.29,22.68,5
P47799,18.61,25.88,5
P47800,11.15,15.59,50
P47801,11.15,15.59,10
P47802,14.58,20.32,10
P47805,20.68,28.74,4
P47806,20.68,28.74,1
P47807,20.68,28.74,1
P47808,20.68,28.74,6
P47811,2.28,3.35,0
P47814,6.37,8.99,2
P47815,5.78,8.18,0
P47816,1.23,1.90,0
P47826,33.5,46.43,8
P47827,33.5,46.43,0
P47828,33.5,46.43,3
P47829,33.5,46.43,0
P47830,33.5,46.43,9
P47831,13.85,19.31,0
P47832,13.85,19.31,0
P47833,13.85,19.31,0
P47834,13.85,19.31,2
P47835,13.85,19.31,0
P47837,7.73,10.87,10
P47838,2.13,3.14,10
P47839,15.49,21.58,10
P47840,15.49,21.58,10
P47841,15.49,21.58,0
P47842,9.62,13.48,10
P47843,11.61,16.22,10
P47844,12.98,18.11,6
P47845,4.63,6.59,0
P47846,4.63,6.59,0
P47847,9.04,12.68,0
P47851,8.71,12.22,50
P47856,30.91,42.86,10
P47857,17.15,23.87,0
P47858,52.0,71.96,0
P47859,6.65,9.38,50
P47861,9.31,13.05,50
P47862,6.65,9.38,50
P47863,5.23,7.42,9
P47864,13.31,18.57,10
P47865,5.23,7.42,10
P47866,5.23,7.42,10
P47867,5.23,7.42,100
P47868,5.23,7.42,10
P47869,7.38,10.38,10
P47871,7.38,10.38,10
P47873,7.38,10.38,100
P47874,7.38,10.38,10
P47875,9.7,13.59,100
P47880,20.01,27.81,10
P47881,6.65,9.38,100
P47882,27.87,38.66,50
P47883,27.87,38.66,50
P47884,11.68,16.32,10
P47885,16.23,22.60,10
P47886,8.6,12.07,0
P47887,16.36,22.78,6
P47888,10.54,14.75,3
P47917,15.77,21.96,0
P47918,15.77,21.96,0
P47947,12.84,17.92,1
P47948,12.84,17.92,0
P47949,12.84,17.92,4
P47950,12.92,18.03,0
P47960,4.83,6.87,10
P47961,3.03,4.38,0
P47962,5.53,7.83,5
P47963,10.25,14.34,10
P47964,9.24,12.95,4
P47965,10.93,15.28,4
P47966,10.93,15.28,0
P47967,10.93,15.28,0
P47968,22.41,31.13,0
P47969,26.99,37.45,0
P47970,26.99,37.45,10
P47971,14.93,20.80,50
P47972,42.7,59.13,50
P47973,23.86,33.13,100
P47974,11.86,16.57,10
P47975,15.15,21.11,6
P47976,17.71,24.64,50
P47977,31.31,43.41,0
P47978,15.74,21.92,0
P47979,15.15,21.11,0
P47980,19.63,27.29,100
P47981,17.48,24.32,10
P47987,6.74,9.50,10
P47994,9.35,13.10,10
P47997,13.6,18.97,9
P47998,2.5,3.65,10
P47999,2.88,4.17,50
P48000,18.1,25.18,0
P48001,7.51,10.56,5
P48002,31.14,43.17,2
P48003,31.14,43.17,3
P48004,41.95,58.09,4
P48005,41.95,58.09,2
P48006,16.91,23.54,0
P48007,16.13,22.46,3
P48008,4.92,6.99,2
P48018,6.22,8.78,10
P48025,9.2,12.90,2
P48026,31.57,43.77,0
P48029,15.69,21.85,10
P48030,29.95,41.53,0
P48031,15.76,21.95,10
P48032,15.76,21.95,10
P48033,7.0,9.86,1
P48034,9.3,13.03,10
P48035,7.74,10.88,8
P48036,13.03,18.18,0
P48037,10.63,14.87,8
P48038,10.63,14.87,10
P48042,11.31,15.81,10
P48043,11.31,15.81,9
P48044,11.31,15.81,5
P48055,2.96,4.28,0
P48056,2.96,4.28,0
P48057,2.96,4.28,1
P48060,14.61,20.36,10
P48062,37.41,51.83,10
P48063,9.83,13.77,10
P48064,12.63,17.63,10
P48065,9.83,13.77,0
P48066,20.68,28.74,6
P48067,35.94,49.80,10
P48084,3.45,4.96,10
P48099,23.44,32.55,10
P48115,41.95,58.09,4
P48116,41.95,58.09,2
P48124,12.16,16.98,5
P48125,12.16,16.98,10
P48127,10.33,14.46,0
P48128,10.33,14.46,6
P48129,10.33,14.46,10
P48130,10.33,14.46,0
P48131,10.33,14.46,7
P48134,2.94,4.26,0
P48138,5.11,7.25,1
P48139,5.11,7.25,5
P48140,3.21,4.63,0
P48141,8.76,12.29,0
P48146,11.31,15.81,0
P48147,11.31,15.81,0
P48148,11.31,15.81,1
P48149,14.31,19.95,0
P48150,40.49,56.08,10
P48151,14.31,19.95,0
P48152,40.49,56.08,10
P48153,14.31,19.95,1
P48155,14.31,19.95,2
P48156,34.73,48.13,2
P48157,34.73,48.13,6
P48158,34.73,48.13,2
P48159,34.73,48.13,8
P48160,31.01,42.99,0
P48168,11.72,16.37,2
P48173,11.72,16.37,1
P48174,11.72,16.37,0
P48175,13.29,18.54,10
P48176,13.29,18.54,10
P48177,12.3,17.17,7
P48178,11.72,16.37,1
P48179,11.12,15.55,3
P48180,11.12,15.55,10
P48182,4.63,6.59,0
P48183,4.63,6.59,3
P48184,4.63,6.59,0
P48186,18.65,25.94,0
P48189,18.65,25.94,0
P48194,18.65,25.94,0
P48196,18.65,25.94,0
P48199,11.08,15.49,0
P48200,16.04,22.34,0
P48201,10.53,14.73,3
P48202,11.13,15.56,0
P48203,11.5,16.07,0
P48204,11.5,16.07,10
P48205,5.37,7.61,10
P48206,6.76,9.53,10
P48207,25.33,35.16,4
P48208,25.33,35.16,3
P48209,25.33,35.16,10
P48211,30.91,42.86,10
P48212,30.91,42.86,10
P48213,13.85,19.31,100
P48215,33.72,46.73,7
P48216,30.91,42.86,10
P48217,13.43,18.73,10
P48218,19.01,26.43,10
P48219,19.01,26.43,10
P48220,19.64,27.30,10
P48221,19.64,27.30,10
P48222,19.64,27.30,10
P48223,6.65,9.38,100
P48225,42.62,59.02,10
P48229,16.19,22.54,0
P48232,11.49,16.06,3
P48236,11.49,16.06,6
P48237,21.27,29.55,0
P48238,21.27,29.55,6
P48243,21.27,29.55,2
P48303,3.86,5.53,10
P48319,9.46,13.25,10
P48352,6.98,9.83,9
P48376,21.61,30.02,0
P48377,21.61,30.02,1
P48386,9.41,13.19,50
P48396,3.64,5.22,10
P48398,7.24,10.19,10
P48401,13.43,18.73,2
P48402,30.91,42.86,10
P48403,22.27,30.93,50
P48404,13.85,19.31,100
P48405,8.67,12.16,50
P48406,13.85,19.31,100
P48407,13.09,18.26,7
P48408,13.09,18.26,10
P48409,13.09,18.26,10
P48410,13.09,18.26,10
P48418,14.4,20.07,10
P48420,23.82,33.07,0
P48421,6.65,9.38,50
P48423,23.82,33.07,0
P48424,5.01,7.11,50
P48426,10.28,14.39,10
P48429,10.28,14.39,10
P48431,7.69,10.81,50
P48435,7.69,10.81,50
P48436,10.28,14.39,7
P48441,13.09,18.26,10
P48450,8.24,11.57,10
P48451,8.24,11.57,50
P48452,14.4,20.07,100
P48453,8.24,11.57,50
P48454,8.24,11.57,50
P48455,11.62,16.24,0
P48456,4.8,6.82,8
P48457,4.8,6.82,0
P48458,4.8,6.82,0
P48459,4.8,6.82,0
P48460,4.8,6.82,0
P48461,4.8,6.82,8
P48462,9.52,13.34,0
P48463,11.13,15.56,2
P48464,11.93,16.66,100
P48465,14.69,20.47,10
P48466,31.01,42.99,10
P48467,31.01,42.99,7
P48468,31.01,42.99,9
P48469,11.07,15.48,4
P48470,10.98,15.35,10
P48552,11.62,16.24,1
P48559,24.55,34.08,10
P48564,23.77,33.00,10
P48633,11.32,15.82,10
P48636,11.32,15.82,0
P48637,11.32,15.82,2
P48638,11.32,15.82,50
P48640,30.91,42.86,50
P48645,9.31,13.05,10
P48646,33.72,46.73,5
P48650,31.01,42.99,9
P48651,52.0,71.96,0
P48652,19.64,27.30,10
P48653,12.36,17.26,0
P48654,12.36,17.26,0
P48655,8.22,11.54,3
P48656,6.18,8.73,1
P48657,6.37,8.99,5
P48670,14.48,20.18,0
P48671,14.48,20.18,0
P48672,17.58,24.46,0
P48681,15.92,22.17,0
P48682,41.95,58.09,3
P48683,15.92,22.17,2
P48684,41.95,58.09,2
P48685,41.95,58.09,2
P48686,9.65,13.52,1
P48687,9.65,13.52,1
P48688,40.63,56.27,0
P48689,40.63,56.27,0
P48690,5.61,7.94,2
P48691,7.94,11.16,0
P48692,14.48,20.18,0
P48693,14.48,20.18,0
P48694,15.51,21.60,0
P48695,15.51,21.60,0
P48696,15.51,21.60,0
P48697,14.74,20.54,0
P48704,16.53,23.01,0
P48705,15.09,21.02,10
P48706,15.09,21.02,10
P48707,17.83,24.81,10
P48708,17.83,24.81,10
P48709,11.32,15.82,10
P48710,11.32,15.82,10
P48711,11.32,15.82,10
P48712,11.32,15.82,10
P48716,18.08,25.15,10
P48717,8.24,11.57,10
P48810,5.61,7.94,2
P48812,16.13,22.46,0
P48836,15.44,21.51,7
P48837,12.59,17.57,0
P48839,13.53,18.87,10
P48840,13.53,18.87,10
P48842,15.78,21.98,1
P48887,9.25,12.96,10
P48889,9.25,12.96,0
P48890,9.25,12.96,5
P48891,16.21,22.57,2
P48893,11.3,15.79,10
P48896,7.78,10.94,50
P48897,15.37,21.41,0
P48901,4.09,5.84,10
P48954,22.76,31.61,6
P48955,30.11,41.75,9
P48957,12.95,18.07,10
P48977,1.91,2.84,10
P48978,1.89,2.81,10
P48979,14.24,19.85,6
P48980,14.24,19.85,8
P48981,14.24,19.85,9
P48995,6.74,9.50,100
P49001,14.23,19.84,0
P49003,14.23,19.84,0
P49005,14.23,19.84,0
P49007,14.23,19.84,7
P49009,34.73,48.13,0
P49011,34.73,48.13,0
P49014,34.73,48.13,0
P49016,34.73,48.13,0
P49019,34.73,48.13,0
P49034,9.04,12.68,100
P49035,9.68,13.56,10
P49036,12.81,17.88,0
P49052,13.4,18.69,50
P49067,19.46,27.05,0
P49068,16.78,23.36,2
P49084,13.31,18.57,6
P49085,21.27,29.55,0
P49086,13.31,18.57,0
P49087,21.27,29.55,10
P49090,10.7,14.97,10
P49091,12.34,17.23,4
P49092,14.56,20.29,3
P49114,13.44,18.75,0
P49156,20.29,28.20,100
P49167,9.04,12.68,10
P49168,9.04,12.68,50
P49169,9.04,12.68,10
P49180,23.62,32.80,5
P49183,7.22,10.16,100
P49184,13.18,18.39,10
P49196,3.72,5.33,6
P49197,3.72,5.33,0
P49198,27.48,38.12,3
P49254,27.91,38.72,3
P49255,27.91,38.72,8
P49256,27.91,38.72,10
P49259,42.62,59.02,0
P49260,13.09,18.26,10
P49264,18.2,25.32,2
P49265,26.56,36.85,10
P49276,6.43,9.07,100
P49287,9.72,13.61,50
P49288,11.61,16.22,0
P49306,13.26,18.50,10
P49308,8.0,11.24,50
P49310,10.28,14.39,100
P49311,10.28,14.39,100
P49339,15.64,21.78,10
P49341,7.18,10.11,0
P49343,3.39,4.88,9
P49345,6.81,9.60,10
P49347,3.32,4.78,0
P49348,5.44,7.71,0
P49352,22.67,31.48,10
P49363,8.0,11.24,10
P49364,17.45,24.28,10
P49413,8.79,12.33,10
P49416,31.9,44.22,2
P49417,31.9,44.22,2
P49421,18.38,25.56,3
P49422,18.38,25.56,3
P49423,18.38,25.56,4
P49424,18.38,25.56,4
P49425,18.38,25.56,1
P49426,14.39,20.06,2
P49427,11.13,15.56,7
P49430,11.63,16.25,4
P49431,11.63,16.25,1
P49432,11.63,16.25,9
P49451,12.77,17.82,0
P49458,7.74,10.88,6
P49459,7.74,10.88,10
P49460,31.01,42.99,0
P49479,13.54,18.89,0
P49482,13.54,18.89,0
P49484,13.54,18.89,0
P49485,24.42,33.90,0
P49486,24.42,33.90,10
P49487,18.38,25.56,1
P49488,24.42,33.90,10
P49489,24.42,33.90,10
P49490,24.42,33.90,2
P49491,51.1,70.72,10
P49492,51.1,70.72,50
P49505,7.5,10.55,5
P49506,21.7,30.15,10
P49507,21.7,30.15,5
P49508,21.7,30.15,10
P49509,21.7,30.15,7
P49510,21.7,30.15,10
P49511,21.7,30.15,10
P49512,21.7,30.15,8
P49513,21.7,30.15,2
P49514,21.7,30.15,10
P49516,23.91,33.20,10
P49518,23.91,33.20,10
P49519,23.91,33.20,9
P49520,23.91,33.20,10
P49521,23.91,33.20,9
P49523,32.53,45.09,7
P49524,32.53,45.09,5
P49525,32.53,45.09,8
P49526,32.53,45.09,6
P49529,32.53,45.09,0
P49530,32.53,45.09,6
P49531,26.29,36.48,8
P49532,26.29,36.48,10
P49533,26.29,36.48,10
P49534,32.7,45.33,6
P49535,32.7,45.33,6
P49536,32.7,45.33,7
P49537,35.34,48.97,10
P49538,35.34,48.97,5
P49539,35.34,48.97,10
P49540,16.2,22.56,2
P49541,35.34,48.97,6
P49542,35.34,48.97,6
P49543,35.34,48.97,9
P49544,35.34,48.97,5
P49545,35.34,48.97,2
P49546,58.82,81.37,1
P49547,58.82,81.37,1
P49548,58.82,81.37,0
P49572,23.73,32.95,0
P49574,17.19,23.92,1
P49575,12.56,17.53,100
P49576,18.14,25.23,8
P49577,18.14,25.23,2
P49578,23.82,33.07,6
P49579,14.4,20.07,10
P49580,14.4,20.07,50
P49581,13.09,18.26,50
P49590,3.6,5.17,9
P49591,1.01,1.59,50
P49592,5.99,8.47,10
P49593,11.07,15.48,8
P49636,52.0,71.96,0
P49637,20.01,27.81,50
P49658,17.37,24.17,10
P49659,17.37,24.17,10
P49660,17.34,24.13,10
P49667,8.18,11.49,4
P49669,7.38,10.38,10
P49673,17.92,24.93,0
P49689,17.92,24.93,0
P49691,17.92,24.93,0
P49692,20.14,27.99,0
P49693,19.19,26.68,0
P49699,14.56,20.29,4
P49701,14.56,20.29,3
P49705,8.21,11.53,10
P49707,15.47,21.55,10
P49727,14.31,19.95,5
P49728,20.39,28.34,0
P49739,18.21,25.33,8
P49750,5.89,8.33,10
P49758,13.54,18.89,0
P49760,13.54,18.89,10
P49761,13.54,18.89,0
P49762,13.54,18.89,0
P49763,13.54,18.89,7
P49764,24.42,33.90,5
P49765,24.42,33.90,10
P49766,6.59,9.29,10
P49767,15.15,21.11,10
P49768,6.74,9.50,50
P49769,3.64,5.22,10
P49770,11.61,16.22,9
P49771,51.1,70.72,0
P49772,51.1,70.72,10
P49773,51.1,70.72,10
P49775,7.54,10.61,0
P49776,7.54,10.61,6
P49777,10.02,14.03,100
P49778,6.86,9.67,0
P49779,19.64,27.30,10
P49780,5.97,8.44,0
P49781,30.91,42.86,7
P49782,31.94,44.28,10
P49783,5.22,7.40,0
P49784,7.03,9.90,0
P49785,2.78,4.04,0
P49786,2.78,4.04,0
P49787,2.79,4.05,0
P49871,22.76,31.61,6
P49872,22.76,31.61,0
P49888,10.08,14.11,0
P49889,3.29,4.74,0
P49913,31.94,44.28,50
P49914,30.91,42.86,10
P49915,9.31,13.05,50
P49916,6.65,9.38,10
P49922,22.76,31.61,10
P49928,11.04,15.44,0
P49929,11.0,15.38,0
P49930,18.2,25.32,5
P49956,4.35,6.20,0
P49957,5.99,8.47,10
P49958,2.68,3.90,0
P49959,6.59,9.29,1
P49961,3.3,4.75,5
P49968,3.3,4.75,10
P49969,3.3,4.75,0
P49970,3.3,4.75,3
P49973,3.3,4.75,0
P49981,3.65,5.24,0
P49983,13.36,18.64,10
P49984,3.65,5.24,0
P49986,4.35,6.20,0
P49987,1.04,1.64,0
P49988,1.04,1.64,0
P49989,1.04,1.64,0
P49990,1.23,1.90,0
P49991,6.84,9.64,10
P50002,11.49,16.06,8
P50008,3.98,5.69,0
P50023,13.54,18.89,1
P50036,17.31,24.09,3
P50038,51.1,70.72,6
P50039,51.1,70.72,0
P50042,8.31,11.67,100
P50115,20.11,27.95,10
P50116,31.94,44.28,10
P50117,26.56,36.85,50
P50118,19.64,27.30,50
P50120,6.3,8.89,1
P50123,9.07,12.72,10
